1413517772,14,0,1,2,"iMac13,1",0,0,0,0,0,1,0
1413518101,14,0,2,2,"iMac13,1",0,0,152100,0,0,1,0
1413536090,16,0,1,2,"MacBookPro6,2",0,0,150000,0,0,1,0
1413536421,16,0,2,2,"MacBookPro6,2",0,0,151000,0,0,1,0
1413536902,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413537066,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413772428,16,0,2,2,"MacBookPro6,2",0,0,151000,0,0,1,1
1413772457,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,1
1413775763,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413776888,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413785056,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413788762,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413789695,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413791726,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413795774,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413799576,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413805307,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413805698,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413805731,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413805948,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413806796,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413807175,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413807338,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413809413,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413855716,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,1
1413857897,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413859609,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413874599,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413874997,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413875388,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413875740,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413878559,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413879309,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413879973,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413883949,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413884719,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413884778,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413884909,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413885668,14,0,5,2,"iMac13,1",0,0,152600,0,0,1,0
1413889982,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413890184,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413891604,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413892274,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413892769,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413895812,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413943108,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,1
1413944061,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413944777,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413945105,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413945295,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413945638,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413945997,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413946107,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413947288,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413947668,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413948096,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413948514,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413956142,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413956399,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413956827,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413956961,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413957434,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413957606,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413957747,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413962660,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413963378,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413963680,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413964603,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413966042,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413966578,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413968916,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413969134,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413969273,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413969801,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413969897,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413970481,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413971036,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413971166,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413971956,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1413972110,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1414030446,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,1
1414035968,14,0,5,2,"iMac13,1",0,0,151600,0,0,1,0
1414036389,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414041793,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414043346,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414046080,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414046314,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414046619,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414047096,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414047248,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414047402,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414048028,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414048829,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414048986,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414050194,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414050849,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414050995,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414051071,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414051242,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414051923,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414052103,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414054575,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414055396,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414057259,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414057373,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414057454,14,0,12,2,"iMac13,1",0,0,152400,0,0,1,0
1414057618,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414116564,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,1
1414117599,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414118563,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414119606,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414131723,17,0,1,2,Intel(R)_Core(TM)_i5-4690_CPU_@_3.50GHz_(8112_MB),0,0,0,0,0,1,1
1414131969,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414132444,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414133573,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414133911,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414134043,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414139612,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414140302,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414140927,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414141448,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414141594,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414141688,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414373413,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,1
1414373436,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414373483,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414373594,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414374550,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414374574,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414374629,16,0,2,2,"MacBookPro6,2",0,0,151000,0,0,1,1
1414374872,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414375047,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414375498,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414375589,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414375660,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414375726,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414375842,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414375908,16,0,2,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414376417,16,0,3,2,"MacBookPro6,2",0,0,151000,10000,0,1,0
1414376456,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414376556,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414377173,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414377500,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414379641,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414380863,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414381616,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414381844,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414382128,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414382232,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414388251,16,0,3,2,"MacBookPro6,2",0,0,152500,10000,0,1,0
1414388766,16,0,3,2,"MacBookPro6,2",0,0,152500,10000,0,1,0
1414392209,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414392681,16,0,4,2,"MacBookPro6,2",0,0,154000,10000,0,1,0
1414392985,16,0,4,2,"MacBookPro6,2",0,0,154000,10000,0,1,0
1414394776,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414395394,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414395613,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414396191,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414396632,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414397037,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414397650,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414397835,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414398647,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414399005,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414401269,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414402494,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414402821,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414403293,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414403751,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414403987,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414460088,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,1
1414460238,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414461340,16,0,4,2,"MacBookPro6,2",0,0,154000,10000,0,1,1
1414462358,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414462807,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414462966,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463080,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463187,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463363,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463621,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463692,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414463869,14,0,13,2,"iMac13,1",0,0,152400,0,0,1,0
1414464468,14,0,13,2,"iMac13,1",0,0,152700,0,0,1,0
1414464966,14,0,13,2,"iMac13,1",0,0,92700,0,0,1,0
1414465823,14,0,13,2,"iMac13,1",0,0,93700,0,0,1,0
1414466728,14,0,13,2,"iMac13,1",0,0,93700,0,0,1,0
1414466826,14,0,13,2,"iMac13,1",0,0,93700,0,0,1,0
1414466953,14,0,13,2,"iMac13,1",0,0,93700,0,0,1,0
1414467336,14,0,14,2,"iMac13,1",0,0,93700,0,0,1,0
1414467692,14,0,14,2,"iMac13,1",0,0,94000,0,0,1,0
1414473016,14,0,14,2,"iMac13,1",0,0,95100,0,0,1,0
1414474125,14,0,14,2,"iMac13,1",0,0,95100,0,0,1,0
1414474780,14,0,14,2,"iMac13,1",0,0,95100,0,0,1,0
1414475142,14,0,15,2,"iMac13,1",0,0,95100,0,0,1,0
1414476113,14,0,15,2,"iMac13,1",0,0,95100,0,0,1,0
1414476415,14,0,15,2,"iMac13,1",0,0,98100,0,0,1,0
1414476928,14,0,15,2,"iMac13,1",0,0,98200,0,0,1,0
1414477274,14,0,15,2,"iMac13,1",0,0,98200,0,0,1,0
1414478186,14,0,16,2,"iMac13,1",0,0,98200,0,0,1,0
1414478296,14,0,16,2,"iMac13,1",0,0,98200,0,0,1,0
1414482795,14,0,16,2,"iMac13,1",0,0,98200,0,0,1,0
1414483810,14,0,16,2,"iMac13,1",0,0,98200,0,0,1,0
1414484425,14,0,16,2,"iMac13,1",0,0,98200,0,0,1,0
